Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
AqLbJzL6,2021-11-14,14:00,EUROPE - WORLD CHAMPIONSHIP,Liechtenstein,Romania,QUALIFICATION,2022,0,1,0,2,26.0,10.0,1.08,1.36,3.1,3.0,1.36,8.0,1.06,1.01,17.0,9.5,6.0,5.5,41.0,21.0,15.0,15.0,101.0,51.0,41.0,51.0,501.0,201.0,151.0,151.0,[],"[8, 87]"
SKF3IfzD,2021-11-14,14:00,EUROPE - WORLD CHAMPIONSHIP,North Macedonia,Iceland,QUALIFICATION,2022,1,0,3,1,1.57,3.75,6.5,1.9,2.0,1.9,1.9,1.11,1.25,2.25,11.0,15.0,29.0,51.0,7.0,7.0,17.0,41.0,7.5,8.5,15.0,41.0,12.0,13.0,26.0,51.0,"[7, 65, 86]",[54]
Oxp2EEpa,2021-11-14,16:00,AFRICA - WORLD CHAMPIONSHIP,Ghana,South Africa,QUALIFICATION ,2022,1,0,1,0,1.85,3.2,4.5,2.87,1.4,2.37,1.53,1.18,1.36,1.83,6.0,8.5,21.0,51.0,5.0,6.5,17.0,41.0,7.5,9.5,23.0,51.0,15.0,21.0,41.0,81.0,[33],[]
WMBiPVbH,2021-11-14,16:00,AFRICA - WORLD CHAMPIONSHIP,Senegal,Congo,QUALIFICATION ,2022,2,0,2,0,1.22,5.25,13.0,1.9,1.9,2.75,1.4,1.04,1.16,4.0,9.5,21.0,51.0,201.0,5.0,11.0,34.0,101.0,5.0,10.0,34.0,101.0,7.0,13.0,41.0,126.0,"[14, 24]",[]
b1HRw22j,2021-11-14,16:45,EUROPE - WORLD CHAMPIONSHIP,Greece,Kosovo,QUALIFICATION,2022,1,0,1,1,1.61,3.75,6.0,2.15,1.66,2.1,1.66,1.12,1.25,2.2,8.5,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.0,8.5,21.0,51.0,12.0,15.0,34.0,67.0,[44],[76]
AHdlQrYj,2021-11-14,16:45,EUROPE - WORLD CHAMPIONSHIP,Luxembourg,Ireland,QUALIFICATION,2022,0,0,0,3,5.25,3.3,1.8,2.1,1.7,1.95,1.8,1.9,1.33,1.16,8.5,6.5,8.0,15.0,12.0,6.5,8.5,15.0,23.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,[],"[67, 75, 88]"
ptfcpAOT,2021-11-14,16:45,EUROPE - WORLD CHAMPIONSHIP,Portugal,Serbia,QUALIFICATION,2022,1,1,1,2,1.55,4.2,5.5,1.61,2.25,1.7,2.05,1.14,1.22,2.37,15.0,19.0,34.0,51.0,8.5,8.0,17.0,41.0,8.5,8.5,15.0,41.0,11.0,12.0,21.0,41.0,[2],"[33, 90]"
4pRN0V8A,2021-11-14,16:45,EUROPE - WORLD CHAMPIONSHIP,Spain,Sweden,QUALIFICATION,2022,0,0,1,0,1.4,4.5,7.5,1.65,2.2,1.95,1.8,1.1,1.18,2.75,13.0,17.0,41.0,81.0,9.0,9.0,21.0,51.0,6.5,10.0,19.0,51.0,8.5,11.0,29.0,51.0,[86],[]
EPN78nI8,2021-11-15,10:00,AFRICA - WORLD CHAMPIONSHIP,Kenya,Rwanda,QUALIFICATION ,2022,2,0,2,1,1.85,3.0,4.5,3.4,1.33,2.62,1.44,1.16,1.33,1.8,5.5,8.0,21.0,51.0,4.75,6.5,17.0,51.0,7.0,10.0,26.0,67.0,17.0,21.0,41.0,126.0,"[2, 15]",[66]
ADAeOkEN,2021-11-15,10:00,AFRICA - WORLD CHAMPIONSHIP,Namibia,Togo,QUALIFICATION ,2022,0,0,0,1,2.55,2.9,2.9,2.87,1.4,2.25,1.57,1.4,1.4,1.5,6.0,6.5,12.0,29.0,6.0,6.0,12.0,29.0,11.0,11.0,21.0,41.0,26.0,29.0,41.0,81.0,[],[88]
jVjBIKs2,2021-11-15,13:00,AFRICA - WORLD CHAMPIONSHIP,Guinea Bissau,Sudan,QUALIFICATION ,2022,0,0,0,0,2.1,3.0,3.6,2.35,1.57,2.0,1.72,1.28,1.36,1.66,7.0,8.5,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,17.0,41.0,21.0,21.0,34.0,67.0,[],[]
lrYhYgJs,2021-11-15,13:00,AFRICA - WORLD CHAMPIONSHIP,Niger,Djibouti,QUALIFICATION ,2022,2,1,7,2,1.14,7.0,17.0,1.5,2.5,2.5,1.5,1.02,1.1,5.5,15.0,29.0,67.0,251.0,8.5,15.0,41.0,126.0,6.0,12.0,34.0,101.0,6.0,12.0,41.0,101.0,"[14, 36, 62, 64, 75, 85, 87]","[33, 84]"
rgVFXWvO,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Albania,Andorra,QUALIFICATION,2022,0,0,1,0,1.25,5.5,12.0,1.85,2.05,2.37,1.53,1.05,1.14,3.75,11.0,21.0,51.0,151.0,6.0,11.0,29.0,81.0,5.5,9.0,29.0,81.0,7.5,12.0,34.0,101.0,[73],[]
AyBdyObr,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Israel,Faroe Islands,QUALIFICATION,2022,1,0,3,2,1.33,5.25,8.5,1.57,2.35,1.8,1.95,1.08,1.16,3.25,17.0,21.0,41.0,81.0,8.5,10.0,23.0,51.0,7.5,8.5,19.0,51.0,9.0,11.0,23.0,51.0,"[30, 58, 75]","[62, 72]"
nLMpnoC7,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Northern Ireland,Italy,QUALIFICATION,2022,0,0,0,0,13.0,5.25,1.25,1.75,2.05,2.37,1.53,3.75,1.16,1.04,11.0,6.5,6.0,7.0,21.0,10.0,10.0,12.0,51.0,34.0,29.0,41.0,151.0,81.0,81.0,101.0,[],[]
8GziwyBn,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Poland,Hungary,QUALIFICATION,2022,0,1,1,2,1.55,3.8,6.5,2.15,1.66,2.2,1.61,1.11,1.25,2.37,8.0,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,81.0,[61],"[37, 80]"
vH2DXub7,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Scotland,Denmark,QUALIFICATION,2022,1,0,2,0,3.0,3.0,2.55,2.7,1.44,2.25,1.57,1.5,1.36,1.36,6.0,6.0,11.0,26.0,6.5,6.0,11.0,26.0,13.0,15.0,21.0,41.0,34.0,34.0,41.0,81.0,"[35, 86]",[]
IqH9f94R,2021-11-15,16:45,EUROPE - WORLD CHAMPIONSHIP,Switzerland,Bulgaria,QUALIFICATION,2022,0,0,4,0,1.1,9.5,26.0,1.3,3.5,2.25,1.57,1.01,1.07,7.0,21.0,41.0,101.0,451.0,12.0,19.0,51.0,151.0,7.5,13.0,34.0,101.0,6.5,12.0,41.0,101.0,"[48, 57, 72, 90]",[]
zPV6ydOI,2021-11-16,09:00,ASIA - WORLD CHAMPIONSHIP,Lebanon,United Arab Emirates,QUALIFICATION ,2022,0,0,0,1,2.75,2.9,2.8,2.7,1.44,2.1,1.66,1.4,1.4,1.4,6.0,6.5,12.0,29.0,6.5,6.0,11.0,29.0,12.0,11.0,19.0,41.0,29.0,29.0,41.0,81.0,[],[85]
roPStCHe,2021-11-16,09:00,ASIA - WORLD CHAMPIONSHIP,Vietnam,Saudi Arabia,QUALIFICATION ,2022,0,1,0,1,7.5,4.2,1.45,2.0,1.85,2.05,1.7,2.62,1.22,1.1,10.0,6.0,6.5,10.0,15.0,8.0,8.5,13.0,34.0,21.0,21.0,29.0,67.0,51.0,51.0,67.0,[],[31]
Gj5J3cWt,2021-11-16,10:00,AFRICA - WORLD CHAMPIONSHIP,Egypt,Gabon,QUALIFICATION ,2022,1,0,2,1,1.4,4.2,9.5,2.25,1.61,2.5,1.5,1.07,1.22,2.75,8.0,15.0,41.0,101.0,5.5,8.5,26.0,67.0,5.5,9.5,26.0,81.0,8.5,15.0,41.0,101.0,"[4, 75]",[54]
fs4N2Hom,2021-11-16,10:00,AFRICA - WORLD CHAMPIONSHIP,Libya,Angola,QUALIFICATION ,2022,0,0,1,1,3.4,2.8,2.4,2.87,1.4,2.25,1.57,1.53,1.4,1.3,5.5,6.0,10.0,23.0,7.0,6.0,11.0,26.0,15.0,13.0,21.0,41.0,34.0,34.0,51.0,81.0,[49],[81]
pWKtlcFd,2021-11-16,10:00,AFRICA - WORLD CHAMPIONSHIP,Mozambique,Malawi,QUALIFICATION ,2022,0,0,1,0,3.25,2.87,2.45,2.7,1.44,2.1,1.66,1.53,1.4,1.33,6.0,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,[51],[]
2yHKrYnq,2021-11-16,12:00,ASIA - WORLD CHAMPIONSHIP,China,Australia,QUALIFICATION ,2022,0,1,1,1,5.25,4.0,1.6,1.85,2.0,1.9,1.9,2.25,1.22,1.16,11.0,7.0,7.5,12.0,13.0,7.5,8.5,13.0,26.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,[71],[38]
SbSbwIg6,2021-11-16,12:00,ASIA - WORLD CHAMPIONSHIP,Iraq,South Korea,QUALIFICATION ,2022,0,1,0,3,7.0,3.75,1.53,2.5,1.5,2.62,1.44,2.37,1.25,1.1,6.5,4.75,6.0,11.0,11.0,8.0,9.5,17.0,29.0,21.0,29.0,41.0,81.0,51.0,67.0,126.0,[],"[33, 74, 80]"
nZoRxzBQ,2021-11-16,13:00,AFRICA - WORLD CHAMPIONSHIP,Algeria,Burkina Faso,QUALIFICATION ,2022,1,1,2,2,1.28,4.5,13.0,2.0,1.8,2.62,1.44,1.04,1.18,3.5,8.5,21.0,51.0,151.0,5.0,9.5,34.0,101.0,5.0,9.5,29.0,101.0,7.5,15.0,41.0,126.0,"[21, 68]","[37, 84]"
ERhzst8T,2021-11-16,13:00,AFRICA - WORLD CHAMPIONSHIP,Liberia,Central Africa,QUALIFICATION ,2022,2,0,3,1,3.0,2.87,2.55,2.7,1.44,2.2,1.61,1.5,1.4,1.36,6.0,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,"[2, 8, 74]",[61]
zyfWsMhN,2021-11-16,13:00,AFRICA - WORLD CHAMPIONSHIP,Nigeria,Cape Verde,QUALIFICATION ,2022,1,1,1,1,1.45,4.0,7.5,2.2,1.65,2.37,1.53,1.1,1.22,2.62,8.0,13.0,34.0,81.0,5.5,8.0,21.0,51.0,6.0,9.0,23.0,67.0,10.0,15.0,34.0,81.0,[1],[5]
0MZNsh2k,2021-11-16,13:00,ASIA - WORLD CHAMPIONSHIP,Oman,Japan,QUALIFICATION ,2022,0,0,0,1,8.0,3.8,1.45,2.25,1.61,2.25,1.57,2.62,1.25,1.08,8.0,5.5,6.0,10.0,13.0,8.0,9.0,15.0,34.0,21.0,23.0,34.0,81.0,51.0,67.0,81.0,[],[81]
t2W2xx9C,2021-11-16,13:00,ASIA - WORLD CHAMPIONSHIP,Syria,Iran,QUALIFICATION ,2022,0,2,0,3,8.0,3.8,1.5,2.4,1.53,2.62,1.44,2.5,1.25,1.08,7.0,4.75,5.5,9.5,12.0,8.0,9.5,17.0,34.0,23.0,29.0,41.0,101.0,67.0,81.0,126.0,[],"[33, 42, 89]"
6uMxkw0j,2021-11-16,16:00,AFRICA - WORLD CHAMPIONSHIP,Cameroon,Ivory Coast,QUALIFICATION ,2022,1,0,1,0,2.37,3.0,3.3,2.7,1.44,2.2,1.61,1.33,1.36,1.53,6.0,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,[21],[]
pYLpWOgB,2021-11-16,16:00,AFRICA - WORLD CHAMPIONSHIP,Mauritania,Equatorial Guinea,QUALIFICATION ,2022,1,0,1,1,4.0,3.1,2.05,2.7,1.44,2.2,1.61,1.72,1.36,1.22,6.5,5.5,8.5,19.0,8.0,6.0,10.0,21.0,17.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,[22],[58]
Cvh7J0Se,2021-11-16,16:00,AFRICA - WORLD CHAMPIONSHIP,Morocco,Guinea,QUALIFICATION ,2022,2,0,3,0,1.33,4.75,10.0,1.98,1.83,2.37,1.53,1.06,1.18,3.25,9.5,19.0,41.0,101.0,6.0,9.0,26.0,67.0,5.5,9.0,26.0,67.0,8.0,13.0,34.0,81.0,"[21, 29, 60]",[]
6sNtX4v5,2021-11-16,16:00,AFRICA - WORLD CHAMPIONSHIP,Tunisia,Zambia,QUALIFICATION ,2022,3,0,3,1,1.33,4.5,11.0,2.07,1.72,2.5,1.5,1.05,1.18,3.25,8.5,17.0,41.0,126.0,5.5,9.0,29.0,81.0,5.5,9.5,29.0,81.0,8.0,13.0,41.0,101.0,"[18, 31, 43]",[80]
l6GLIInn,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Bosnia & Herzegovina,Ukraine,QUALIFICATION,2022,0,0,0,2,5.0,4.2,1.6,1.65,2.2,1.66,2.1,2.25,1.22,1.16,15.0,8.5,8.5,13.0,15.0,8.0,8.0,12.0,26.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,[],"[59, 79]"
GYe0UFob,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Czech Republic,Estonia,QUALIFICATION,2022,0,0,2,0,1.12,8.0,19.0,1.53,2.4,2.5,1.5,1.02,1.08,6.0,15.0,29.0,67.0,251.0,7.0,15.0,41.0,126.0,5.5,10.0,41.0,101.0,6.5,12.0,34.0,126.0,"[59, 85]",[]
xSn30yXH,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Finland,France,QUALIFICATION,2022,0,0,0,2,7.5,4.33,1.44,2.01,1.89,2.1,1.66,2.62,1.2,1.1,10.0,6.0,6.5,9.5,15.0,8.0,8.5,13.0,34.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,[],"[66, 76]"
xzFwBcAd,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Gibraltar,Latvia,QUALIFICATION,2022,1,1,1,3,7.5,4.2,1.44,2.04,1.86,2.1,1.66,2.62,1.22,1.1,9.5,6.0,6.5,9.5,15.0,8.0,8.5,13.0,34.0,21.0,21.0,34.0,81.0,51.0,51.0,81.0,[7],"[25, 55, 75]"
Wb1jMNIc,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Montenegro,Turkey,QUALIFICATION,2022,1,1,1,2,3.75,3.6,1.9,1.94,1.96,1.75,2.0,1.8,1.28,1.25,11.0,7.5,9.0,17.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,[4],"[22, 60]"
G4tY7Xcm,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Netherlands,Norway,QUALIFICATION,2022,0,0,2,0,1.45,4.33,7.5,2.03,1.87,2.05,1.7,1.1,1.2,2.62,10.0,15.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,"[84, 90]",[]
lnf8SgGA,2021-11-16,16:45,EUROPE - WORLD CHAMPIONSHIP,Wales,Belgium,QUALIFICATION,2022,1,1,1,1,3.75,3.4,2.0,2.06,1.84,1.8,1.95,1.72,1.3,1.25,10.0,7.5,9.5,19.0,10.0,6.5,9.0,17.0,19.0,15.0,15.0,29.0,41.0,29.0,34.0,51.0,[32],[12]
0Y1bNkRs,2021-11-16,17:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Bolivia,Uruguay,QUALIFICATION ,2022,2,0,3,0,2.8,3.1,2.6,2.3,1.6,1.95,1.8,1.5,1.36,1.4,7.5,7.5,12.0,26.0,7.5,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,"[29, 45, 79]",[]
bPFWRVIQ,2021-11-16,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Venezuela,Peru,QUALIFICATION ,2022,0,1,1,2,3.25,3.1,2.37,2.7,1.44,2.1,1.66,1.53,1.36,1.33,6.5,6.0,10.0,23.0,7.5,6.0,10.0,23.0,15.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,[52],"[18, 65]"
hlf33DGJ,2021-11-16,19:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Jamaica,USA,QUALIFICATION ,2022,1,1,1,1,4.0,3.2,2.0,2.35,1.57,2.05,1.7,1.72,1.36,1.22,7.0,6.0,8.5,17.0,9.0,6.0,9.0,19.0,19.0,15.0,19.0,34.0,41.0,41.0,41.0,67.0,[22],[11]
UkBSSB3K,2021-11-16,20:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Colombia,Paraguay,QUALIFICATION ,2022,0,0,0,0,1.44,4.0,9.0,2.3,1.6,2.5,1.5,1.07,1.22,2.62,7.5,15.0,41.0,101.0,5.0,8.0,26.0,67.0,5.5,9.5,26.0,81.0,9.0,15.0,41.0,101.0,[],[]
rci3M9tl,2021-11-16,20:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Argentina,Brazil,QUALIFICATION ,2022,0,0,0,0,2.3,3.1,3.4,2.87,1.4,2.25,1.57,1.3,1.36,1.57,6.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,9.5,10.0,21.0,51.0,21.0,23.0,41.0,81.0,[],[]
trA6LTef,2021-11-16,21:15,SOUTH AMERICA - WORLD CHAMPIONSHIP,Chile,Ecuador,QUALIFICATION ,2022,0,1,0,2,1.75,3.4,5.0,2.6,1.47,2.2,1.61,1.16,1.3,2.0,7.0,9.5,23.0,51.0,5.5,6.5,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,41.0,81.0,[],"[9, 90]"
ChHGuAOC,2021-11-16,22:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Costa Rica,Honduras,QUALIFICATION ,2022,1,1,2,1,2.05,3.0,4.0,2.6,1.47,2.2,1.61,1.22,1.36,1.72,6.0,8.5,19.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,"[20, 90]",[35]
jqGKvUwJ,2021-11-16,22:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Panama,El Salvador,QUALIFICATION ,2022,0,1,2,1,1.6,3.5,6.5,2.7,1.44,2.25,1.57,1.11,1.28,2.25,7.0,12.0,29.0,67.0,5.0,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,41.0,81.0,"[50, 52]",[1]
rJCCtj96,2021-11-16,23:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Canada,Mexico,QUALIFICATION ,2022,1,0,2,1,2.45,3.1,3.0,2.5,1.5,2.0,1.75,1.36,1.36,1.53,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,"[45, 52]",[90]
AiHE4F92,2022-01-27,06:10,ASIA - WORLD CHAMPIONSHIP,Australia,Vietnam,QUALIFICATION ,2022,2,0,4,0,1.11,8.0,26.0,1.53,2.4,2.75,1.4,1.01,1.08,6.5,13.0,41.0,101.0,451.0,7.0,15.0,51.0,201.0,5.5,12.0,41.0,151.0,6.0,13.0,41.0,151.0,"[30, 45, 72, 76]",[]
MyOWuWW1,2022-01-27,07:01,ASIA - WORLD CHAMPIONSHIP,Japan,China,QUALIFICATION ,2022,1,0,2,0,1.33,5.5,8.5,1.75,2.05,2.1,1.66,1.08,1.14,3.25,13.0,19.0,41.0,101.0,7.0,10.0,23.0,67.0,6.0,9.0,23.0,51.0,8.0,12.0,29.0,81.0,"[13, 61]",[]
2oxqq8sP,2022-01-27,09:00,ASIA - WORLD CHAMPIONSHIP,Lebanon,South Korea,QUALIFICATION ,2022,0,1,0,1,7.0,3.25,1.61,2.7,1.44,2.62,1.44,2.2,1.33,1.1,6.0,4.5,6.0,11.0,12.0,7.0,9.5,17.0,34.0,23.0,26.0,41.0,81.0,67.0,81.0,101.0,[],[45]
EFUAzGwP,2022-01-27,11:30,ASIA - WORLD CHAMPIONSHIP,Iran,Iraq,QUALIFICATION ,2022,0,0,1,0,1.28,4.75,13.0,2.1,1.7,2.75,1.4,1.04,1.18,3.5,8.0,19.0,51.0,201.0,4.75,10.0,34.0,101.0,5.0,10.0,34.0,101.0,7.0,15.0,41.0,151.0,[48],[]
4fOAvSkt,2022-01-27,12:00,ASIA - WORLD CHAMPIONSHIP,United Arab Emirates,Syria,QUALIFICATION ,2022,1,0,2,0,2.25,3.3,3.1,2.35,1.57,2.0,1.75,1.36,1.33,1.57,7.5,8.0,15.0,34.0,6.5,6.5,12.0,29.0,10.0,9.5,19.0,41.0,21.0,21.0,34.0,67.0,"[43, 70]",[]
lrGI3ZO8,2022-01-27,14:15,ASIA - WORLD CHAMPIONSHIP,Saudi Arabia,Oman,QUALIFICATION ,2022,0,0,1,0,1.53,3.8,7.0,2.2,1.65,2.25,1.57,1.1,1.25,2.37,8.0,13.0,34.0,81.0,5.5,7.5,21.0,51.0,6.0,9.0,23.0,67.0,10.0,15.0,34.0,81.0,[48],[]
OQk5tVXJ,2022-01-27,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Ecuador,Brazil,QUALIFICATION ,2022,0,1,1,1,3.4,3.1,2.3,2.87,1.4,2.25,1.57,1.57,1.36,1.3,6.0,5.5,9.5,21.0,7.0,6.0,11.0,23.0,15.0,13.0,21.0,41.0,41.0,34.0,51.0,81.0,[75],[6]
WW2JIRuD,2022-01-27,20:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Paraguay,Uruguay,QUALIFICATION ,2022,0,0,0,1,3.3,3.25,2.3,2.3,1.6,2.0,1.75,1.57,1.33,1.33,7.5,6.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,[],[50]
rZ0zdV8g,2022-01-27,21:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Jamaica,Mexico,QUALIFICATION ,2022,0,0,1,2,5.25,3.3,1.75,2.4,1.53,2.2,1.61,2.0,1.33,1.16,7.0,5.5,7.0,13.0,10.0,6.5,9.0,17.0,23.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,[50],"[81, 83]"
OWpZcivs,2022-01-27,21:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,USA,El Salvador,QUALIFICATION ,2022,0,0,1,0,1.14,8.0,17.0,1.61,2.25,2.75,1.4,1.02,1.08,5.5,13.0,29.0,67.0,351.0,7.0,15.0,41.0,151.0,5.0,12.0,41.0,126.0,6.0,13.0,41.0,151.0,[52],[]
AN1NHoeJ,2022-01-27,21:15,SOUTH AMERICA - WORLD CHAMPIONSHIP,Chile,Argentina,QUALIFICATION ,2022,1,2,1,2,3.2,3.1,2.4,2.5,1.5,2.05,1.7,1.53,1.36,1.36,6.5,6.5,10.0,23.0,7.5,6.0,10.0,23.0,15.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,[21],"[10, 34]"
6ib72XVP,2022-01-27,22:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Honduras,Canada,QUALIFICATION ,2022,0,1,0,2,3.3,3.25,2.2,2.15,1.66,1.95,1.8,1.61,1.33,1.33,8.5,7.0,10.0,21.0,9.0,6.0,9.5,19.0,15.0,12.0,15.0,29.0,34.0,29.0,41.0,51.0,[],"[10, 73]"
2NqwcBgm,2022-01-27,23:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Costa Rica,Panama,QUALIFICATION ,2022,0,0,1,0,2.37,3.0,3.3,2.5,1.5,2.05,1.7,1.33,1.36,1.53,6.5,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,[65],[]
z59AKmB0,2022-01-28,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Colombia,Peru,QUALIFICATION ,2022,0,0,0,1,1.57,3.6,7.0,2.4,1.53,2.37,1.53,1.1,1.28,2.25,7.0,12.0,34.0,81.0,5.0,7.0,21.0,51.0,6.0,9.0,23.0,67.0,11.0,17.0,41.0,101.0,[],[85]
Ee8EJ7Q6,2022-01-28,19:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Venezuela,Bolivia,QUALIFICATION ,2022,2,1,4,1,1.7,4.0,4.5,1.7,2.1,1.75,2.0,1.18,1.22,2.1,13.0,13.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,34.0,13.0,13.0,23.0,41.0,"[24, 34, 55, 67]",[38]
MPavekOa,2022-01-30,17:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Canada,USA,QUALIFICATION ,2022,1,0,2,0,2.8,2.8,2.75,2.6,1.47,2.1,1.66,1.4,1.4,1.4,6.0,7.0,12.0,29.0,7.0,5.5,11.0,26.0,12.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,"[7, 90]",[]
CEhihm8I,2022-01-30,19:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Panama,Jamaica,QUALIFICATION ,2022,1,1,3,2,2.0,3.0,4.0,2.6,1.47,2.2,1.61,1.22,1.36,1.72,6.0,9.0,19.0,51.0,5.5,6.0,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,"[43, 51, 69]","[5, 87]"
Uk3ngThC,2022-01-30,20:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Mexico,Costa Rica,QUALIFICATION ,2022,0,0,0,0,1.3,5.25,9.0,1.88,1.98,2.37,1.53,1.07,1.16,3.4,11.0,17.0,41.0,126.0,6.0,10.0,26.0,67.0,5.5,9.5,29.0,67.0,7.5,13.0,41.0,101.0,[],[]
Gnarf9w6,2022-01-30,21:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Honduras,El Salvador,QUALIFICATION ,2022,0,1,0,2,2.1,3.1,3.75,2.5,1.5,2.1,1.66,1.25,1.36,1.66,6.5,8.5,17.0,41.0,6.0,6.0,15.0,41.0,8.5,9.5,19.0,41.0,19.0,21.0,41.0,67.0,[],"[35, 90]"
W65N2gvF,2022-02-01,07:10,ASIA - WORLD CHAMPIONSHIP,Japan,Saudi Arabia,QUALIFICATION ,2022,1,0,2,0,1.57,3.4,7.0,2.87,1.4,2.75,1.4,1.1,1.3,2.25,5.5,11.0,34.0,101.0,4.33,7.5,26.0,81.0,5.5,10.0,29.0,101.0,11.0,19.0,51.0,151.0,"[32, 50]",[]
fqHNyQZb,2022-02-01,09:00,ASIA - WORLD CHAMPIONSHIP,Lebanon,Iraq,QUALIFICATION ,2022,1,1,1,1,2.6,2.7,3.0,3.5,1.3,2.62,1.44,1.36,1.44,1.5,4.75,6.0,13.0,34.0,5.5,6.0,13.0,41.0,11.0,12.0,23.0,51.0,29.0,34.0,51.0,126.0,[45],[40]
vX8V0X8R,2022-02-01,09:00,ASIA - WORLD CHAMPIONSHIP,Vietnam,China,QUALIFICATION ,2022,2,0,3,1,4.2,3.6,1.85,2.0,1.85,1.8,1.95,1.83,1.28,1.22,10.0,7.0,8.5,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,"[9, 16, 76]",[90]
